file,class,method,constructor,line,cbo,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,visit/1[com.github.mauricioaniche.ck.metric.EnhancedForStatement],false,108,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,visit/1[com.github.mauricioaniche.ck.metric.NameQualifiedType],false,224,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,endVisit/1[com.github.mauricioaniche.ck.metric.CharacterLiteral],false,449,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,visit/1[com.github.mauricioaniche.ck.metric.ArrayCreation],false,24,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,visit/1[com.github.mauricioaniche.ck.metric.SuperConstructorInvocation],false,308,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,endVisit/1[com.github.mauricioaniche.ck.metric.NameQualifiedType],false,563,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,endVisit/1[com.github.mauricioaniche.ck.metric.MemberValuePair],false,539,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,endVisit/1[com.github.mauricioaniche.ck.metric.QualifiedType],false,602,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,visit/1[com.github.mauricioaniche.ck.metric.SuperMethodInvocation],false,316,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,visit/1[com.github.mauricioaniche.ck.metric.ReturnStatement],false,284,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,endVisit/1[com.github.mauricioaniche.ck.metric.Assignment],false,428,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,visit/1[com.github.mauricioaniche.ck.metric.MethodDeclaration],false,204,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,visit/1[com.github.mauricioaniche.ck.metric.NumberLiteral],false,236,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,endVisit/1[com.github.mauricioaniche.ck.metric.MethodDeclaration],false,548,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,endVisit/1[com.github.mauricioaniche.ck.metric.LambdaExpression],false,527,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,visit/1[com.github.mauricioaniche.ck.metric.ArrayType],false,32,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,visit/1[com.github.mauricioaniche.ck.metric.NullLiteral],false,232,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,endVisit/1[com.github.mauricioaniche.ck.metric.ProvidesDirective],false,596,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,endVisit/1[com.github.mauricioaniche.ck.metric.SingleMemberAnnotation],false,617,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,visit/1[com.github.mauricioaniche.ck.metric.ProvidesDirective],false,264,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,endVisit/1[com.github.mauricioaniche.ck.metric.Modifier],false,554,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,visit/1[com.github.mauricioaniche.ck.metric.DoStatement],false,100,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,visit/1[com.github.mauricioaniche.ck.metric.Assignment],false,40,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,visit/1[com.github.mauricioaniche.ck.metric.SingleMemberAnnotation],false,296,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,visit/1[com.github.mauricioaniche.ck.metric.AnnotationTypeMemberDeclaration],false,12,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,visit/1[com.github.mauricioaniche.ck.metric.BlockComment],false,48,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,visit/1[com.github.mauricioaniche.ck.metric.MethodRefParameter],false,200,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,endVisit/1[com.github.mauricioaniche.ck.metric.IntersectionType],false,683,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,visit/1[com.github.mauricioaniche.ck.metric.Block],false,44,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,endVisit/1[com.github.mauricioaniche.ck.metric.Initializer],false,518,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,endVisit/1[com.github.mauricioaniche.ck.metric.WhileStatement],false,695,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,visit/1[com.github.mauricioaniche.ck.metric.LabeledStatement],false,172,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,visit/1[com.github.mauricioaniche.ck.metric.MarkerAnnotation],false,184,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,visit/1[com.github.mauricioaniche.ck.metric.ImportDeclaration],false,148,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,endVisit/1[com.github.mauricioaniche.ck.metric.ExpressionStatement],false,491,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,endVisit/1[com.github.mauricioaniche.ck.metric.ParenthesizedExpression],false,584,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,endVisit/1[com.github.mauricioaniche.ck.metric.SuperConstructorInvocation],false,626,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,visit/1[com.github.mauricioaniche.ck.metric.ArrayAccess],false,20,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,visit/1[com.github.mauricioaniche.ck.metric.TypeDeclaration],false,356,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,endVisit/1[com.github.mauricioaniche.ck.metric.MethodInvocation],false,551,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,visit/1[com.github.mauricioaniche.ck.metric.Modifier],false,212,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,endVisit/1[com.github.mauricioaniche.ck.metric.ImportDeclaration],false,509,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,visit/1[com.github.mauricioaniche.ck.metric.AssertStatement],false,36,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,endVisit/1[com.github.mauricioaniche.ck.metric.VariableDeclarationFragment],false,692,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,visit/1[com.github.mauricioaniche.ck.metric.BreakStatement],false,56,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,endVisit/1[com.github.mauricioaniche.ck.metric.WildcardType],false,698,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,visit/1[com.github.mauricioaniche.ck.metric.LineComment],false,180,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,visit/1[com.github.mauricioaniche.ck.metric.InstanceofExpression],false,160,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,visit/1[com.github.mauricioaniche.ck.metric.SimpleName],false,288,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,visit/1[com.github.mauricioaniche.ck.metric.SwitchCase],false,324,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,endVisit/1[com.github.mauricioaniche.ck.metric.AnnotationTypeDeclaration],false,404,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,visit/1[com.github.mauricioaniche.ck.metric.ExportsDirective],false,120,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,visit/1[com.github.mauricioaniche.ck.metric.InfixExpression],false,152,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,endVisit/1[com.github.mauricioaniche.ck.metric.SingleVariableDeclaration],false,620,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,endVisit/1[com.github.mauricioaniche.ck.metric.ArrayType],false,422,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,endVisit/1[com.github.mauricioaniche.ck.metric.CatchClause],false,446,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,visit/1[com.github.mauricioaniche.ck.metric.NormalAnnotation],false,228,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,endVisit/1[com.github.mauricioaniche.ck.metric.FieldAccess],false,497,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,endVisit/1[com.github.mauricioaniche.ck.metric.Dimension],false,494,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,endVisit/1[com.github.mauricioaniche.ck.metric.BreakStatement],false,440,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,endVisit/1[com.github.mauricioaniche.ck.metric.EnumConstantDeclaration],false,479,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,endVisit/1[com.github.mauricioaniche.ck.metric.ExpressionMethodReference],false,488,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,visit/1[com.github.mauricioaniche.ck.metric.PackageDeclaration],false,244,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,endVisit/1[com.github.mauricioaniche.ck.metric.Block],false,431,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,visit/1[com.github.mauricioaniche.ck.metric.ExpressionStatement],false,128,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,visit/1[com.github.mauricioaniche.ck.metric.PrefixExpression],false,260,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,endVisit/1[com.github.mauricioaniche.ck.metric.ForStatement],false,503,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,visit/1[com.github.mauricioaniche.ck.metric.CatchClause],false,64,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,visit/1[com.github.mauricioaniche.ck.metric.OpensDirective],false,240,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,endVisit/1[com.github.mauricioaniche.ck.metric.ModuleModifier],false,560,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,visit/1[com.github.mauricioaniche.ck.metric.EmptyStatement],false,104,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,endVisit/1[com.github.mauricioaniche.ck.metric.EnumDeclaration],false,482,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,endVisit/1[com.github.mauricioaniche.ck.metric.TryStatement],false,659,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,visit/1[com.github.mauricioaniche.ck.metric.CompilationUnit],false,76,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65536,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\CKASTVisitor.java,com.github.mauricioaniche.ck.metric.CKASTVisitor,visit/1[com.github.mauricioaniche.ck.metric.MethodInvocation],false,208,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65536,0,false
